City,State,Hashtag,Created_At,Lat,Lng,Color,Density,Population,Counts
Milwaukee, WI,#BlueLivesMurder,Tue Jun 16 06:15:01 +0000 2020,43.0642,-87.9673,#dbcbd8,2389,1377808,1
Phoenix, AZ,#policereforms,Tue Jun 16 06:21:57 +0000 2020,33.5722,-112.0891,#bfef45,1212,4081849,1
California, USA,#blackconservative,Tue Jun 16 06:28:30 +0000 2020,36.92493894,-120.1874709,#fabed4,956.995814,39607.22724,1
Beverly Hills, California,#BlueLivesMurder,Tue Jun 16 07:01:20 +0000 2020,34.0786,-118.4021,#dbcbd8,2332,34484,1
Portland, OR,#BlueLivesMurder,Tue Jun 16 08:27:28 +0000 2020,45.5371,-122.65,#dbcbd8,1874,2052796,1
Cleveland, Ohio,#policereforms,Tue Jun 16 09:37:59 +0000 2020,41.4767,-81.6805,#bfef45,1915,1730363,1
Virginia, USA,#blackconservative,Tue Jun 16 09:43:14 +0000 2020,37.7647657,-78.37606126,#fabed4,544.5238908,13988.1314,1
Glendale, AZ,#blackconservative,Tue Jun 16 09:55:59 +0000 2020,33.5797,-112.2258,#fabed4,1601,246709,1
Lancaster, Pennsylvania,#policereforms,Tue Jun 16 10:00:00 +0000 2020,40.042,-76.3012,#bfef45,3189,404525,1
Washington, DC,#coronavirusInSA,Tue Jun 16 10:53:36 +0000 2020,38.9047,-77.0163,#800000,4382,5289420,1
Winter Park, FL,#blackconservative,Tue Jun 16 11:07:37 +0000 2020,28.5987,-81.3438,#fabed4,1363,30879,1
Chicago, IL,#coronavirusInSA,Tue Jun 16 11:26:34 +0000 2020,41.8373,-87.6862,#800000,4612,8675982,1
Canton, New York,#policereforms,Tue Jun 16 11:31:30 +0000 2020,44.6,-75.1703,#bfef45,700,6666,1
Texas, USA,#masculinity,Tue Jun 16 12:39:49 +0000 2020,30.6543695,-97.80444208,#f58231,467.0797439,19220.27823,1
Atlanta, GA,#masculinity,Tue Jun 16 12:46:14 +0000 2020,33.7627,-84.4225,#f58231,1384,5228750,1
Los Angeles, CA,#IllegalAliens,Tue Jun 16 13:09:25 +0000 2020,34.1139,-118.4068,#aaffc3,3295,12815475,1
Pensacola, FL,#Equality,Tue Jun 16 13:17:00 +0000 2020,30.4427,-87.1886,#8980f5,897,344400,1
Fort Worth, TX,#masculinity,Tue Jun 16 13:25:32 +0000 2020,32.7812,-97.3472,#f58231,978,874168,1
Colorado, USA,#blackconservative,Tue Jun 16 14:30:25 +0000 2020,39.18856198,-105.2954387,#fabed4,446.1802198,16481.65275,1
New York, USA,BlackLivesMatter,Tue Jun 16 14:30:47 +0000 2020,42.11192215,-75.02628554,#f2542d,970.2613531,35076.80816,3
Pasadena, CA,#TulsaTrumpRally,Tue Jun 16 14:37:13 +0000 2020,34.1597,-118.139,#f032e6,2398,142647,1
Butler, PA,#DisarmthePolice,Tue Jun 16 14:41:48 +0000 2020,40.8615,-79.8962,#562c2c,1861,38447,1
Las Vegas, NV,#policereforms,Tue Jun 16 14:45:06 +0000 2020,36.2333,-115.2654,#bfef45,1747,2073045,1
Richmond, VA,#BlueLivesMurder,Tue Jun 16 14:52:04 +0000 2020,37.5295,-77.4756,#dbcbd8,1463,1059907,1
Louisiana, USA,#blackconservative,Tue Jun 16 15:06:18 +0000 2020,30.98162089,-91.83754515,#fabed4,337.1308017,10326.88819,1
Midland, TX,#ProChoice,Tue Jun 16 15:07:22 +0000 2020,32.0249,-102.1137,#ff8427,706,144247,1
Frederick, OK,#blackconservative,Tue Jun 16 15:08:37 +0000 2020,34.3709,-99.001,#fabed4,285,3606,1
Cedar Park, TX,#masculinity,Tue Jun 16 15:08:57 +0000 2020,30.5105,-97.8197,#f58231,1153,75704,1
Woodbury, MN,#ProLife,Tue Jun 16 15:09:34 +0000 2020,44.9056,-92.923,#564787,771,69756,1
New York, NY,#ProChoice,Tue Jun 16 15:15:24 +0000 2020,40.6943,-73.9249,#ff8427,11083,19354922,1
New York, USA,#IllegalAliens,Tue Jun 16 15:21:51 +0000 2020,42.11192215,-75.02628554,#aaffc3,970.2613531,35076.80816,1
New Orleans, LA,#masculinity,Tue Jun 16 15:30:00 +0000 2020,30.0687,-89.9288,#f58231,896,1029123,1
New York, NY,#masculinity,Tue Jun 16 15:34:31 +0000 2020,40.6943,-73.9249,#f58231,11083,19354922,3
Aurora, CO,#policereforms,Tue Jun 16 15:36:08 +0000 2020,39.7084,-104.7274,#bfef45,921,366623,1
New York, USA,#TulsaTrumpRally,Tue Jun 16 15:40:32 +0000 2020,42.11192215,-75.02628554,#f032e6,970.2613531,35076.80816,2
Maine, United States,#policereforms,Tue Jun 16 15:42:52 +0000 2020,44.11133171,-69.81447561,#bfef45,252.902439,15044.65854,1
Rancho Palos Verdes, CA,#ProChoice,Tue Jun 16 15:56:30 +0000 2020,33.7554,-118.3637,#ff8427,1214,42364,1
Chantilly, VA,#DreamersAreAmericans,Tue Jun 16 16:07:25 +0000 2020,38.8868,-77.4453,#dcbeff,797,24802,1
Syracuse, NY,#BlueLivesMurder,Tue Jun 16 16:25:46 +0000 2020,43.0409,-76.1438,#dbcbd8,2212,407259,1
North Carolina, USA,#BlueLivesMurder,Tue Jun 16 16:28:02 +0000 2020,35.43980951,-79.32081359,#dbcbd8,296.3206522,12504.38587,1
Arizona, USA,#BlueLivesMurder,Tue Jun 16 16:30:23 +0000 2020,33.87252332,-111.5864426,#dbcbd8,204.7286996,21483.22422,1
Nashville, TN,#BlueLivesMurder,Tue Jun 16 16:30:45 +0000 2020,36.1715,-86.7843,#dbcbd8,541,1076645,1
Pennsylvania, USA,#ProChoice,Tue Jun 16 16:32:45 +0000 2020,40.62121128,-77.63372888,#ff8427,782.3564815,9051.620949,2
Ohio, USA,#BlueLivesMurder,Tue Jun 16 16:34:58 +0000 2020,40.35181636,-82.80448713,#dbcbd8,549.1569767,11432.45266,1
New York, NY,#BlueLivesMurder,Tue Jun 16 16:42:22 +0000 2020,40.6943,-73.9249,#dbcbd8,11083,19354922,1
Georgia, USA  (Cherokee country),#BlueLivesMurder,Tue Jun 16 16:47:01 +0000 2020,32.96564403,-83.57147565,#dbcbd8,315.7548387,17340.27419,1
San Diego, CA,#masculinity,Tue Jun 16 16:49:40 +0000 2020,32.8312,-117.1225,#f58231,1683,3210314,1
Raleigh, NC,#masculinity,Tue Jun 16 16:53:19 +0000 2020,35.8324,-78.6438,#f58231,1235,1018336,1
Arizona, USA,#ProChoice,Tue Jun 16 17:00:41 +0000 2020,33.87252332,-111.5864426,#ff8427,204.7286996,21483.22422,1
Washington, DC,#MAGA,Tue Jun 16 17:04:33 +0000 2020,38.9047,-77.0163,#ffc800,4382,5289420,2
Missoula, MT,#masculinity,Tue Jun 16 17:06:22 +0000 2020,46.8685,-114.0095,#f58231,967,90218,1
Atlanta, GA,#Equality,Tue Jun 16 17:16:05 +0000 2020,33.7627,-84.4225,#8980f5,1384,5228750,3
New York, NY,#masculinity,Tue Jun 16 17:23:50 +0000 2020,40.6943,-73.9249,#f58231,11083,19354922,3
Washington, DC.,#policereforms,Tue Jun 16 17:25:24 +0000 2020,47.34480645,-121.3815208,#bfef45,521.5129032,16346.75484,2
Missouri, USA,#DisarmthePolice,Tue Jun 16 17:35:50 +0000 2020,38.46613427,-92.43911626,#562c2c,405.1566312,7224.933204,1
Omaha, NE,#DisarmthePolice,Tue Jun 16 17:36:07 +0000 2020,41.2628,-96.0498,#562c2c,1304,827786,1
Washington, DC,#policereforms,Tue Jun 16 17:36:12 +0000 2020,38.9047,-77.0163,#bfef45,4382,5289420,2
Dallas, TX,#policereforms,Tue Jun 16 17:36:48 +0000 2020,32.7936,-96.7662,#bfef45,1524,5733259,2
Dallas, TX,#policereforms,Tue Jun 16 17:36:59 +0000 2020,32.7936,-96.7662,#bfef45,1524,5733259,2
Atlanta, Georgia,#policereforms,Tue Jun 16 17:40:05 +0000 2020,33.7627,-84.4225,#bfef45,1384,5228750,1
Washington, DC,#LGBTQRights,Tue Jun 16 17:42:51 +0000 2020,38.9047,-77.0163,#9A6324,4382,5289420,2
Arizona, USA,#DisarmthePolice,Tue Jun 16 17:44:53 +0000 2020,33.87252332,-111.5864426,#562c2c,204.7286996,21483.22422,1
Georgia, USA,#DisarmthePolice,Tue Jun 16 17:55:09 +0000 2020,32.96564403,-83.57147565,#562c2c,315.7548387,17340.27419,2
Oregon, USA,#DisarmthePolice,Tue Jun 16 18:09:05 +0000 2020,44.56224297,-122.0184233,#562c2c,621.6392573,13825.60212,1
California, USA,#DisarmthePolice,Tue Jun 16 18:09:25 +0000 2020,36.92493894,-120.1874709,#562c2c,956.995814,39607.22724,4
Broken Arrow, OK,#BlueLivesMurder,Tue Jun 16 18:13:32 +0000 2020,36.0365,-95.7809,#dbcbd8,676,108303,1
Boise, ID,#DisarmthePolice,Tue Jun 16 18:15:37 +0000 2020,43.6007,-116.2312,#562c2c,1045,385218,1
New York, NY,#DisarmthePolice,Tue Jun 16 18:25:52 +0000 2020,40.6943,-73.9249,#562c2c,11083,19354922,1
San Francisco, CA,#policereforms,Tue Jun 16 18:27:52 +0000 2020,37.7562,-122.443,#bfef45,7286,3603761,4
San Francisco, CA,#policereforms,Tue Jun 16 18:30:26 +0000 2020,37.7562,-122.443,#bfef45,7286,3603761,4
San Francisco, CA,#policereforms,Tue Jun 16 18:38:59 +0000 2020,37.7562,-122.443,#bfef45,7286,3603761,4
Seattle, WA,#DisarmthePolice,Tue Jun 16 18:47:21 +0000 2020,47.6211,-122.3244,#562c2c,3336,3643765,1
Cape Coral, FL,#masculinity,Tue Jun 16 18:48:22 +0000 2020,26.6445,-81.9955,#f58231,669,630134,1
Los Angeles, CA,#DisarmthePolice,Tue Jun 16 18:55:36 +0000 2020,34.1139,-118.4068,#562c2c,3295,12815475,3
San Bernardino, CA,#DisarmthePolice,Tue Jun 16 18:56:41 +0000 2020,34.1417,-117.2945,#562c2c,1350,216995,1
Austin, Texas,#policereforms,Tue Jun 16 18:58:03 +0000 2020,30.3006,-97.7517,#bfef45,1144,1638716,1
Oakland, California,#ProChoice,Tue Jun 16 18:59:43 +0000 2020,37.7903,-122.2165,#ff8427,2937,425195,1
Texas, USA,#IllegalAliens,Tue Jun 16 19:22:55 +0000 2020,30.6543695,-97.80444208,#aaffc3,467.0797439,19220.27823,2
Chattanooga, TN,#BlueLivesMurder,Tue Jun 16 19:28:30 +0000 2020,35.0657,-85.2487,#dbcbd8,483,407182,1
New Jersey, USA,#IllegalAliens,Tue Jun 16 19:30:19 +0000 2020,40.32016673,-74.52402218,#aaffc3,1469.239006,10892.99809,1
Nevada, USA,#IllegalAliens,Tue Jun 16 19:31:56 +0000 2020,38.78390611,-117.3085008,#aaffc3,249.9541985,33847.93893,1
Arizona, USA Edison,#IllegalAliens,Tue Jun 16 19:39:23 +0000 2020,33.87252332,-111.5864426,#aaffc3,204.7286996,21483.22422,1
Mississippi, USA,#blackconservative,Tue Jun 16 19:40:35 +0000 2020,32.89795845,-89.61042659,#fabed4,238.1468144,5752.022161,1
Tumwater, WA,#Copslivesmatter,Tue Jun 16 19:41:23 +0000 2020,46.989,-122.9173,#808000,509,22973,1
San Francisco, CA,#masculinity,Tue Jun 16 19:52:48 +0000 2020,37.7562,-122.443,#f58231,7286,3603761,2
Redondo Beach, CA,#ProChoice,Tue Jun 16 19:55:53 +0000 2020,33.8574,-118.3766,#ff8427,4230,67908,1
Texas, USA,#Copslivesmatter,Tue Jun 16 19:56:33 +0000 2020,30.6543695,-97.80444208,#808000,467.0797439,19220.27823,2
McKinney, TX,#Copslivesmatter,Tue Jun 16 20:00:43 +0000 2020,33.2016,-96.6669,#808000,1045,235134,1
Florida, USA,#Copslivesmatter,Tue Jun 16 20:02:34 +0000 2020,28.1400878,-82.12263066,#808000,927.0826374,33241.92747,1
Dallas, TX,#blackconservative,Tue Jun 16 20:05:37 +0000 2020,32.7936,-96.7662,#fabed4,1524,5733259,1
Baton Rouge, LA,#Copslivesmatter,Tue Jun 16 20:13:15 +0000 2020,30.4419,-91.131,#808000,1006,583613,1
Michigan, USA,#masculinity,Tue Jun 16 20:13:26 +0000 2020,43.47372116,-84.86635913,#f58231,503.2115942,15115.93768,1
Texas, USA🇺🇸,#Copslivesmatter,Tue Jun 16 20:15:47 +0000 2020,30.6543695,-97.80444208,#808000,467.0797439,19220.27823,2
California, USA,#DisarmthePolice,Tue Jun 16 20:17:52 +0000 2020,36.92493894,-120.1874709,#562c2c,956.995814,39607.22724,4
Alabama, USA,#Copslivesmatter,Tue Jun 16 20:18:13 +0000 2020,32.94153134,-86.74674229,#808000,145.0496575,7362.020548,1
Los Angeles, CA,#Copslivesmatter,Tue Jun 16 20:19:22 +0000 2020,34.1139,-118.4068,#808000,3295,12815475,1
Miami Beach, FL,#BlueLivesMurder,Tue Jun 16 20:20:28 +0000 2020,25.8171,-80.1396,#dbcbd8,4633,92307,1
California, USA,#ProChoice,Tue Jun 16 20:21:14 +0000 2020,36.92493894,-120.1874709,#ff8427,956.995814,39607.22724,2
Wheaton, MD,#Feminism,Tue Jun 16 20:21:21 +0000 2020,39.0492,-77.0572,#7ebce6,2803,50095,1
Georgia, USA,#blackconservative,Tue Jun 16 20:21:22 +0000 2020,32.96564403,-83.57147565,#fabed4,315.7548387,17340.27419,1
Birmingham, AL,#blackconservative,Tue Jun 16 20:22:32 +0000 2020,33.5277,-86.7987,#fabed4,556,744189,1
California, USA,#ProChoice,Tue Jun 16 20:27:43 +0000 2020,36.92493894,-120.1874709,#ff8427,956.995814,39607.22724,2
San Francisco, CA,#policereforms,Tue Jun 16 20:32:00 +0000 2020,37.7562,-122.443,#bfef45,7286,3603761,4
Minneapolis, MN,#ProChoice,Tue Jun 16 20:35:23 +0000 2020,44.9635,-93.2678,#ff8427,3019,2926757,1
Sarasota, FL,#Feminism,Tue Jun 16 20:36:21 +0000 2020,27.3386,-82.543,#7ebce6,1494,706245,1
Pennsylvania, USA,#ProChoice,Tue Jun 16 20:36:56 +0000 2020,40.62121128,-77.63372888,#ff8427,782.3564815,9051.620949,2
Denver, CO,#Feminism,Tue Jun 16 20:38:41 +0000 2020,39.7621,-104.8759,#7ebce6,1774,2787266,1
Baltimore, MD,#Copslivesmatter,Tue Jun 16 20:39:32 +0000 2020,39.3051,-76.6144,#808000,2917,2170504,1
Texas, USA,#ProChoice,Tue Jun 16 20:40:30 +0000 2020,30.6543695,-97.80444208,#ff8427,467.0797439,19220.27823,1
Chicago, IL,#Copslivesmatter,Tue Jun 16 20:43:58 +0000 2020,41.8373,-87.6862,#808000,4612,8675982,2
Connecticut, USA,#blackconservative,Tue Jun 16 20:44:48 +0000 2020,41.55448839,-72.68079196,#fabed4,749.8392857,36364.16964,1
Oklahoma, USA,#Copslivesmatter,Tue Jun 16 20:44:51 +0000 2020,35.55583016,-96.74808981,#808000,230.9456522,4969.266304,1
Washington, DC,#ProChoice,Tue Jun 16 20:45:54 +0000 2020,38.9047,-77.0163,#ff8427,4382,5289420,1
Illinois, USA,#ProChoice,Tue Jun 16 20:47:22 +0000 2020,40.33568556,-89.03020462,#ff8427,554.2741935,13391.53886,1
Cleveland, OH,#redpill,Tue Jun 16 20:47:36 +0000 2020,41.4767,-81.6805,#3cb44b,1915,1730363,1
Blue Bell, PA,#Copslivesmatter,Tue Jun 16 20:50:24 +0000 2020,40.1474,-75.2687,#808000,450,6290,1
Atlanta,Georgia,#blackconservative,Tue Jun 16 20:51:10 +0000 2020,33.7627,-84.4225,#fabed4,1384,5228750,1
New York, USA,#Copslivesmatter,Tue Jun 16 20:51:17 +0000 2020,42.11192215,-75.02628554,#808000,970.2613531,35076.80816,1
Florida, USA,#redpill,Tue Jun 16 20:53:23 +0000 2020,28.1400878,-82.12263066,#3cb44b,927.0826374,33241.92747,2
Las Vegas, NV,#redpill,Tue Jun 16 20:56:27 +0000 2020,36.2333,-115.2654,#3cb44b,1747,2073045,1
Washington, DC,#MAGA,Tue Jun 16 20:58:05 +0000 2020,38.9047,-77.0163,#ffc800,4382,5289420,2
Stony Brook, NY,#ProChoice,Tue Jun 16 21:00:22 +0000 2020,40.906,-73.1278,#ff8427,884,13308,1
Maine, USA,#redpill,Tue Jun 16 21:07:49 +0000 2020,44.11133171,-69.81447561,#3cb44b,252.902439,15044.65854,1
Tallahassee, FL,#Copslivesmatter,Tue Jun 16 21:08:55 +0000 2020,30.4551,-84.2527,#808000,734,253030,1
California, USA,#Copslivesmatter,Tue Jun 16 21:10:26 +0000 2020,36.92493894,-120.1874709,#808000,956.995814,39607.22724,2
Iowa, USA,#Copslivesmatter,Tue Jun 16 21:12:12 +0000 2020,42.05805303,-93.38755978,#808000,286.4915591,3145.919563,1
Austin, TX,#redpill,Tue Jun 16 21:13:45 +0000 2020,30.3006,-97.7517,#3cb44b,1144,1638716,1
Laguna Niguel, CA,#Copslivesmatter,Tue Jun 16 21:18:08 +0000 2020,33.5275,-117.705,#808000,1737,66334,1
Greenville, SC,#Copslivesmatter,Tue Jun 16 21:21:39 +0000 2020,34.8362,-82.3649,#808000,902,467894,1
Florida, USA,#redpill,Tue Jun 16 21:27:14 +0000 2020,28.1400878,-82.12263066,#3cb44b,927.0826374,33241.92747,2
Texas, USA,#TulsaTrumpRally,Tue Jun 16 21:28:21 +0000 2020,30.6543695,-97.80444208,#f032e6,467.0797439,19220.27823,3
West Virginia, USA,#BlueLivesMurder,Tue Jun 16 21:28:49 +0000 2020,38.60089109,-80.84658366,#dbcbd8,363.8737624,3405.658416,1
Norfolk, VA,#DisarmthePolice,Tue Jun 16 21:30:10 +0000 2020,36.8945,-76.259,#562c2c,1773,244703,1
New York, USA,#TulsaTrumpRally,Tue Jun 16 21:32:43 +0000 2020,42.11192215,-75.02628554,#f032e6,970.2613531,35076.80816,2
California, USA,#TulsaTrumpRally,Tue Jun 16 21:33:39 +0000 2020,36.92493894,-120.1874709,#f032e6,956.995814,39607.22724,2
Texas, USA,#redpill,Tue Jun 16 21:41:25 +0000 2020,30.6543695,-97.80444208,#3cb44b,467.0797439,19220.27823,1
Oklahoma, USA,#TulsaTrumpRally,Tue Jun 16 21:43:57 +0000 2020,35.55583016,-96.74808981,#f032e6,230.9456522,4969.266304,3
Brooklyn, NY,#TulsaTrumpRally,Tue Jun 16 21:45:43 +0000 2020,40.6501,-73.9496,#f032e6,14606,2629150,1
Checotah, OK,#TulsaTrumpRally,Tue Jun 16 21:47:25 +0000 2020,35.4821,-95.5224,#f032e6,136,2439,1
Atlanta, GA,#DisarmthePolice,Tue Jun 16 21:49:16 +0000 2020,33.7627,-84.4225,#562c2c,1384,5228750,1
Chicago, Illinois ,#Copslivesmatter,Tue Jun 16 21:50:06 +0000 2020,41.8373,-87.6862,#808000,4612,8675982,2
Nevada, USA,#Copslivesmatter,Tue Jun 16 21:52:08 +0000 2020,38.78390611,-117.3085008,#808000,249.9541985,33847.93893,1
Surprise, Arizona,#redpill,Tue Jun 16 21:53:28 +0000 2020,33.68,-112.4524,#3cb44b,478,134085,1
Oklahoma, USA,#TulsaTrumpRally,Tue Jun 16 21:56:49 +0000 2020,35.55583016,-96.74808981,#f032e6,230.9456522,4969.266304,3
Chicago, IL,#masculinity,Tue Jun 16 21:58:52 +0000 2020,41.8373,-87.6862,#f58231,4612,8675982,1
Frisco, TX,#TulsaTrumpRally,Tue Jun 16 22:01:18 +0000 2020,33.1554,-96.8217,#f032e6,1007,177286,1
El Reno, Oklahoma,#Copslivesmatter,Tue Jun 16 22:01:21 +0000 2020,35.543,-97.966,#808000,92,17047,1
Darby, PA,#DisarmthePolice,Tue Jun 16 22:03:10 +0000 2020,39.921,-75.2611,#562c2c,4905,10700,1
Pennsylvania, USA,#masculinity,Tue Jun 16 22:03:13 +0000 2020,40.62121128,-77.63372888,#f58231,782.3564815,9051.620949,1
Mulberry, Florida,#redpill,Tue Jun 16 22:09:04 +0000 2020,27.9058,-81.9873,#3cb44b,257,4118,1
Wichita, KS,#DisarmthePolice,Tue Jun 16 22:09:23 +0000 2020,37.6897,-97.3441,#562c2c,935,483057,1
Buda, TX,#AbortionIsMurder,Tue Jun 16 22:10:07 +0000 2020,30.0847,-97.844,#469990,1081,16163,1
Tucson, AZ,#redpill,Tue Jun 16 22:12:15 +0000 2020,32.1545,-110.8782,#3cb44b,868,868391,1
Pennsylvania, USA,#TulsaTrumpRally,Tue Jun 16 22:15:22 +0000 2020,40.62121128,-77.63372888,#f032e6,782.3564815,9051.620949,1
Louisiana, USA,#AbortionIsMurder,Tue Jun 16 22:16:43 +0000 2020,30.98162089,-91.83754515,#469990,337.1308017,10326.88819,1
California, USA,#AbortionIsMurder,Tue Jun 16 22:18:06 +0000 2020,36.92493894,-120.1874709,#469990,956.995814,39607.22724,2
Tulsa, OK,#TulsaTrumpRally,Tue Jun 16 22:19:07 +0000 2020,36.1284,-95.9043,#f032e6,785,672054,3
Half Moon Bay, California,#Feminism,Tue Jun 16 22:19:26 +0000 2020,37.4688,-122.4383,#7ebce6,773,23540,1
Texas, USA,#TulsaTrumpRally,Tue Jun 16 22:19:50 +0000 2020,30.6543695,-97.80444208,#f032e6,467.0797439,19220.27823,3
Chicago, IL,#redpill,Tue Jun 16 22:21:39 +0000 2020,41.8373,-87.6862,#3cb44b,4612,8675982,1
Tennessee, USA,#AbortionIsMurder,Tue Jun 16 22:22:48 +0000 2020,35.82854061,-86.25442746,#469990,230.8615023,14237.33099,1
Texas, USA,#TulsaTrumpRally,Tue Jun 16 22:24:35 +0000 2020,30.6543695,-97.80444208,#f032e6,467.0797439,19220.27823,3
Illinois, USA,#AbortionIsMurder,Tue Jun 16 22:24:36 +0000 2020,40.33568556,-89.03020462,#469990,554.2741935,13391.53886,1
Chicago, IL,#TulsaTrumpRally,Tue Jun 16 22:24:40 +0000 2020,41.8373,-87.6862,#f032e6,4612,8675982,1
Detroit, MI,#ProChoice,Tue Jun 16 22:25:10 +0000 2020,42.3834,-83.1024,#ff8427,1873,3522206,1
Atlanta, GA,#AbortionIsMurder,Tue Jun 16 22:27:04 +0000 2020,33.7627,-84.4225,#469990,1384,5228750,1
California, USA,#Copslivesmatter,Tue Jun 16 22:29:19 +0000 2020,36.92493894,-120.1874709,#808000,956.995814,39607.22724,2
Oklahoma City, OK,#TulsaTrumpRally,Tue Jun 16 22:29:24 +0000 2020,35.4676,-97.5137,#f032e6,409,955998,2
Kalamazoo, MI,#Feminism,Tue Jun 16 22:30:00 +0000 2020,42.2749,-85.5882,#7ebce6,1186,214083,1
Newport Beach, CA,#redpill,Tue Jun 16 22:30:09 +0000 2020,33.6151,-117.8669,#3cb44b,1396,86160,1
California, USA,#TulsaTrumpRally,Tue Jun 16 22:31:20 +0000 2020,36.92493894,-120.1874709,#f032e6,956.995814,39607.22724,2
Pennsylvania, USA,#AbortionIsMurder,Tue Jun 16 22:32:45 +0000 2020,40.62121128,-77.63372888,#469990,782.3564815,9051.620949,2
Great Falls, MT,#ProChoice,Tue Jun 16 22:33:20 +0000 2020,47.5022,-111.2995,#ff8427,990,65624,1
Dallas, TX,#TulsaTrumpRally,Tue Jun 16 22:33:46 +0000 2020,32.7936,-96.7662,#f032e6,1524,5733259,1
Vermont, USA,#TulsaTrumpRally,Tue Jun 16 22:34:29 +0000 2020,44.0594375,-72.58663281,#f032e6,372.8125,4044.734375,1
Oklahoma City, OK,#TulsaTrumpRally,Tue Jun 16 22:35:00 +0000 2020,35.4676,-97.5137,#f032e6,409,955998,2
Minnesota, USA,#redpill,Tue Jun 16 22:35:41 +0000 2020,45.49674916,-94.28402319,#3cb44b,328.1137124,8110.998885,1
Soldotna, AK,#AbortionIsMurder,Tue Jun 16 22:37:16 +0000 2020,60.4862,-151.0671,#469990,258,7304,1
Portland, Oregon,#ProChoice,Tue Jun 16 22:39:08 +0000 2020,45.5371,-122.65,#ff8427,1874,2052796,1
North Carolina, USA,#redpill,Tue Jun 16 22:40:44 +0000 2020,35.43980951,-79.32081359,#3cb44b,296.3206522,12504.38587,1
Ann Arbor, MI,#DisarmthePolice,Tue Jun 16 22:41:36 +0000 2020,42.2755,-83.7312,#562c2c,1680,326288,1
Tulsa, OK,#TulsaTrumpRally,Tue Jun 16 22:43:21 +0000 2020,36.1284,-95.9043,#f032e6,785,672054,3
Durham, North Carolina,#redpill,Tue Jun 16 22:44:22 +0000 2020,35.9795,-78.9032,#3cb44b,921,407575,1
San Francisco, CA,#Feminism,Tue Jun 16 22:45:04 +0000 2020,37.7562,-122.443,#7ebce6,7286,3603761,1
Little Elm, TX,#Republican,Tue Jun 16 22:45:50 +0000 2020,33.1856,-96.929,#911eb4,1006,46548,1
New Jersey, USA,#Republican,Tue Jun 16 22:46:13 +0000 2020,40.32016673,-74.52402218,#911eb4,1469.239006,10892.99809,3
Jefferson, GA,#DisarmthePolice,Tue Jun 16 22:46:55 +0000 2020,34.1371,-83.6022,#562c2c,191,12330,1
Newport, Oregon,#Republican,Tue Jun 16 22:50:11 +0000 2020,44.6231,-124.0524,#911eb4,457,11862,1
Ohio, USA,#WhiteLivesMatter,Tue Jun 16 22:51:18 +0000 2020,40.35181636,-82.80448713,#e6194B,549.1569767,11432.45266,2
Mississippi, USA,#AbortionIsMurder,Tue Jun 16 22:51:56 +0000 2020,32.89795845,-89.61042659,#469990,238.1468144,5752.022161,1
New Jersey, USA,#Republican,Tue Jun 16 22:53:55 +0000 2020,40.32016673,-74.52402218,#911eb4,1469.239006,10892.99809,3
Milwaukee, WI,#Republican,Tue Jun 16 22:54:47 +0000 2020,43.0642,-87.9673,#911eb4,2389,1377808,1
Central, LA,#Republican,Tue Jun 16 22:56:11 +0000 2020,30.5593,-91.0369,#911eb4,179,28984,1
West Virginia, USA,#WhiteLivesMatter,Tue Jun 16 22:58:15 +0000 2020,38.60089109,-80.84658366,#e6194B,363.8737624,3405.658416,1
Nashua, NH,#Feminism,Tue Jun 16 23:00:13 +0000 2020,42.7491,-71.491,#7ebce6,1106,231262,1
Mississippi, USA,#redpill,Tue Jun 16 23:00:30 +0000 2020,32.89795845,-89.61042659,#3cb44b,238.1468144,5752.022161,1
Honolulu, HI,#WhiteLivesMatter,Tue Jun 16 23:01:29 +0000 2020,21.3294,-157.846,#e6194B,2234,833671,1
California, USA,#Republican,Tue Jun 16 23:01:32 +0000 2020,36.92493894,-120.1874709,#911eb4,956.995814,39607.22724,3
Houston, TX,#blackconservative,Tue Jun 16 23:01:45 +0000 2020,29.7869,-95.3905,#fabed4,1401,5446468,1
Georgia, USA,#AbortionIsMurder,Tue Jun 16 23:01:54 +0000 2020,32.96564403,-83.57147565,#469990,315.7548387,17340.27419,1
Mansfield, Ohio,#Republican,Tue Jun 16 23:02:34 +0000 2020,40.7656,-82.5275,#911eb4,577,72635,1
San Diego, CA,#AbortionIsMurder,Tue Jun 16 23:03:38 +0000 2020,32.8312,-117.1225,#469990,1683,3210314,2
Dallas, TX,#AbortionIsMurder,Tue Jun 16 23:03:52 +0000 2020,32.7936,-96.7662,#469990,1524,5733259,1
Los Angeles, CA,#DisarmthePolice,Tue Jun 16 23:04:39 +0000 2020,34.1139,-118.4068,#562c2c,3295,12815475,3
Creswell, OR,#AbortionIsMurder,Tue Jun 16 23:04:49 +0000 2020,43.9212,-123.016,#469990,1215,6752,1
Ontario, CA,#AbortionIsMurder,Tue Jun 16 23:05:58 +0000 2020,34.0393,-117.6064,#469990,1358,175841,1
Pennsylvania, USA,#AbortionIsMurder,Tue Jun 16 23:06:02 +0000 2020,40.62121128,-77.63372888,#469990,782.3564815,9051.620949,2
Pacifica, CA,#masculinity,Tue Jun 16 23:06:26 +0000 2020,37.6112,-122.4781,#f58231,1192,39087,1
Boston, MA,#DisarmthePolice,Tue Jun 16 23:08:42 +0000 2020,42.3188,-71.0846,#562c2c,5472,4637537,1
